n,m,threads,time,flops
1000, 1000, 1  2.557885e+00,  2.346079e+09 
1000, 1000, 4  7.671890e-01,  7.822063e+09 
1000, 1000, 7  4.615216e-01,  1.300264e+10 
1000, 1000, 10  4.088833e-01,  1.467656e+10 
1000, 1000, 13  3.682930e-01,  1.629409e+10 
1000, 1000, 16  2.880355e-01,  2.083424e+10 
100, 100, 1  2.143338e+00,  2.799377e+09 
100, 100, 4  1.076517e+00,  5.573538e+09 
100, 100, 7  9.870382e-01,  6.078802e+09 
100, 100, 10  1.194974e+00,  5.021038e+09 
100, 100, 13  1.460478e+00,  4.108252e+09 
100, 100, 16  1.568000e+00,  3.826537e+09 
100, 20000, 1  2.681637e+00,  2.238185e+09 
100, 20000, 4  8.086031e-01,  7.422677e+09 
100, 20000, 7  9.319243e-01,  6.440437e+09 
100, 20000, 10  5.102260e-01,  1.176341e+10 
100, 20000, 13  6.620064e-01,  9.066378e+09 
100, 20000, 16  4.397252e-01,  1.364944e+10 
20000, 100, 1  2.603772e+00,  2.305118e+09 
20000, 100, 4  8.182394e-01,  7.335261e+09 
20000, 100, 7  9.794112e-01,  6.128172e+09 
20000, 100, 10  5.726943e-01,  1.048029e+10 
20000, 100, 13  7.815387e-01,  7.679722e+09 
20000, 100, 16  5.454661e-01,  1.100343e+10 
5000, 5000, 1  2.975070e+00,  2.025162e+09 
5000, 5000, 4  9.721819e-01,  6.197400e+09 
5000, 5000, 7  7.226183e-01,  8.337735e+09 
5000, 5000, 10  7.129987e-01,  8.450226e+09 
5000, 5000, 13  7.350129e-01,  8.197135e+09 
5000, 5000, 16  6.534347e-01,  9.220508e+09 
